"","Hash","C1.T7.H9_S2","C1.T8.H10_S2","C2.T8.H18_S2","C2.T9.H19_S2","C3.T6.H25_S2","C3.T7.H26_S2","CT1.T1.H28_S2","CT1.T2.H29_S2","CT1.T3.H30_S2","CT1.T4.H31_S2","CT1.T5.H32_S2","CT1.T6.H33_S2","CT1.T7.H34_S2","CT1.T8.H35_S2","CT2.T1.H36_S2","CT2.T4.H39_S2","CT2.T8.H43_S2"
"1049","bbc5268ac699d6344bdbf111a07d8ffe83abc096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0
"1050","bbf3a857205db6c0c17ba285d148a170dde57b8e",0,0,0,0,0,0,0,4759,0,0,0,0,0,0,0,0,0
"1051","bc5774b716f26f0565792a3b646944444a5f468b",0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","bc5b87bc503ce611584cdae87c40996e53f6ed74",12,0,32,0,9,13,23,49,0,66,6,23,0,9,186,0,0
"1053","bc643914e75814bfd6ed97b7d1d9f9af7143861a",0,0,0,0,0,0,0,0,157,117,0,0,0,0,0,0,0
"1054","bcbb33decfc217da7cce18ad04f19f8666292765",0,0,311,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"1055","bcca5d50d7ea0e007ac2e9093acc3da16ac91ce4",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"1056","bd0185ee75338b4601f5fdd610aa24f2084a787f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","bd13ded976b949b0a1b197c3e67ad3f5de816119",0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
"1058","bd25d85e4fafeb531c1501b70dc51a3bc8301e31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"1059","bd47ade374a1d1bb53455acb57695af761642b75",450,0,413,0,0,0,511,169,0,0,155,0,0,0,0,0,0
"1060","bda7db15bcda44597e3a3aaeca2a7abe76eab7b6",0,0,52,0,0,0,0,55,0,0,137,0,0,0,0,0,0
"1061","bdccdb5f8e711a997e43ed5d6331134512394308",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062","be53bfa49ec215beaa5b7d1cd12b16c883c942f0",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"1063","be6e54795eea7c56eb8c632b113dd45fed67a001",0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0
"1064","be89b0b060a6240fee54dba2881ea143442baad3",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","bea3744bfc7951a0d65e219c4a2b7f6ece35b181",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1066","bed1b40ff790b44d4957aee96876422336c8a3f7",0,50,107,0,0,0,0,0,0,0,0,0,34,0,0,0,70
"1067","bed49ab6e4e957c7a56f4be0fe0dc0283a38e144",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"1068","beec6a2486d822b445e5832c90b6dd2677278b23",0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0
"1069","bef53d4ef57d713834dd0c45840fdfd60788a2c3",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"1070","bef98bb80d6628520f3718e07fd1e344eb429883",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"1071","bf1e1061910685e03c8853ed38350111aaf881d1",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1072","bf577b8b254b4e5802c9258c5d2530ef282ae66d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073","bf5fb30ed1cb71468ac5f842314f3b9841142760",0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,8,0
"1074","bf87a932b56f5ea063f60d58296ef8446602c4ad",58,0,380,0,83,0,334,862,0,0,144,0,0,0,0,0,0
"1075","bf8f3bfe8fb8e23135280e64efe4cc3cc315b30c",0,0,0,0,0,0,0,0,0,0,1392,0,130,106,360,0,0
"1076","bf91d44fa5f42785126026a9d564d5d7459fd5b5",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"1077","bfa11c2b9102e43601495cebdd9c63c9ad9d5932",0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
"1078","bfcd14f97747c99372ec23c78dab3909d1561ea0",23,0,58,0,0,0,7,0,0,0,0,0,13,0,228,94,78
"1079","c000b009de1240e446e804d92da614282f91fcfd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0
"1080","c106e1cd25bef13848fb5696229c97e7ec724fc1",202,0,455,0,194,0,294,554,0,0,123,0,0,0,0,0,0
"1081","c12b62849484102880d0fb6cfe1864c1181c6aab",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1082","c19f0a6399249ef12aa2246cb858ed95e710a137",0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
"1083","c1b8be075700d2f9622b10b17215dd1ad8f60403",0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
"1084","c1ddf52da98a635b5c88dc3a5ed364f74eefffd9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1085","c1eb4696ff48e88b0f85f960b37292932f606e07",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
"1086","c21bbb2d7293c117c4a3cbf531f9b9655f5a5671",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","c23df8731dca0eeafd2996c8386a2672dbc36ed5",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
"1088","c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5",739,866,5663,17908,0,0,42,38,0,0,0,46,1211,7726,19719,4000,1797
"1089","c2452aef5d357eedfce58c6c78e2bba198f46548",0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
"1090","c2497ad8fe7ae3cf3b4051dc0a8660efc4f3bc06",0,0,0,0,0,0,0,136,0,67,0,0,0,0,0,0,0
"1091","c25abcc3358f7552ed039ccacfb4b28467b2ca9b",0,0,0,0,0,0,0,42,92,0,0,0,0,0,0,0,0
"1092","c299f0739342133af77ec9e18fdfeeb3576d7b75",0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5",0,0,0,0,61,0,0,390,0,0,0,28,0,0,0,0,0
"1094","c2f5a61d7246bc85d7ab884114b5ec3dc9d1047a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
"1095","c305c1091de426264be048fabaedaad3214775dd",0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0
"1096","c30d90aa40f09e8801991ae689f473148d9af622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","c32b27e4429ba11b01c2c9bb74188db17f602725",0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0
"1098","c36bfd792e2804e9aef3978d4d6deae253751603",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"1099","c3db1f4fb87f52065f108aea13bad38e2d74d8fa",879,3865,987,172,0,0,1227,0,0,13,0,0,0,143,0,35,0
"1100","c3e6c44ce785dda30575ac5c0372641aa8c362fb",0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0
"1101","c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","c40ce5c9da5927cd51e1e3df99e36cc3984796e8",0,0,540,0,358,0,0,0,0,0,0,0,0,0,0,0,0
"1103","c4c5627bd4ffeb8f61fc3f69df4854b58dd6b840",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","c57ef5f1396f078d0d9e696553ec05675d2e30ce",0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
"1105","c5b24714ab7733ab281c2be02ec80bc761bc7663",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"1106","c5b85b65886e86cb09bb8966b3043dbc4a83ca5a",0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
"1107","c60b8fbbe5c4e8b61f66338c6bc66c1bd11451ea",0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
"1108","c6114f90b1a43071b2a7c66d1c66c93840290809",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"1109","c621ead91f54c394ee29a0669ebe477d85be4b7d",0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","c68f46acfc7cd9bd8812e5abb2dfb60d6f6ef71c",0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"1111","c695ecc4721ff140a6352f70b6cb2766f5c34205",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"1112","c7094046543e39df332421c129ea527e46a49b5f",0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
"1113","c7971eea12434e00b9f1d92ffc0d4e2bf552702c",0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0
"1114","c7b90b28374bb6b5493814ed6ea9bbc95a76178c",0,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0
"1115","c7fb74957f3092dd4c6c554652125f713c870944",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"1116","c833308b17dbca6ee9bb6fd7fae08563f70d2437",0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"1117","c864c458fcec8112ea7b10b318e47c5d09fb76d5",0,0,0,0,48,0,28,0,0,0,0,0,0,0,0,0,0
"1118","c8af35931bcaccb12c0fb68c46677ad31e903deb",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1119","c954f7e93c3728218a8ecbd26075d61d60905dff",0,0,0,0,33,0,0,30,0,151,5,19,0,0,0,0,0
"1120","c9732b8d3efa76bc2187f596f9e2d367690a5d42",0,0,12,0,0,0,0,77,0,0,0,0,0,0,0,0,0
"1121","c97cc4e27bdd4203fbc410aa23e5e30db9adfd73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
"1122","c9843477ca4e03d63506980db408cd25c06effbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"1123","ca00e4bae85c5e319b5edc853c9419bfc3adf23e",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"1124","ca2b602b1e30a843ee75dca0bdd2bdd9447c976f",0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0
"1125","ca6a338620c11bc8b0d3957d29068f6c39c68b5b",101,306,85,0,0,0,0,0,0,64,0,0,1169,396,241,663,887
"1126","ca70d50751542d35659403dc72f03416412d82f8",0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0
"1127","ca7e85d95de2fb3812bbd7089eac68fa0c36a115",0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","cac36e78b2d8027037842ac07e44f161cec7d8d5",0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","cad275fc1dd0d22b4fc6d288376195891e7a71bf",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130","cad87cdffdb1b5ae41c39a65f7bdba109a7e7f04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
"1131","cb297e0f121fd0c14eb14c4d73ecafe4f89990a4",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","cb32dcbca01b90aa4d7a76fa3433467a58fc458d",0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
"1133","cb7758e8f39b2aeb6e8fc6931a0f1bfd99f5dd32",0,0,37,0,0,0,64,38,0,0,0,0,0,0,0,0,0
"1134","cba0dae7291296bbdc499c578c54b160e384cdeb",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"1135","cba418bc94dc3a64e15200ce11bda8c6e0582205",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"1136","cba61041f01d382edc8b51bcbccc9e076e4ad7fe",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1137","cbf5c0726d384316d22c563a5a8e5544d80ce93c",0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0
"1138","cc613ae3d1e7ca355a5f97d2d9363a9223765ba2",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"1139","cc8240b34988fff20020e4c1ceaa3dcfeb1493ab",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140","ccab7811caf316028e077812127e88647bcec5fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0
"1141","ccb290b92bdae36313218900a19d7628bcd7f3af",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"1142","ccc61f709032feb908199dba9f6e02c8f7d1110b",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"1143","ccd6adc30a1170b0632754a86f10462beaab94b9",0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0
"1144","cd1ddf5b1a563fae8d1dee5a5aee991df3496e21",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
"1145","cd449e8403a0e1bd67f0be5153268920607945b7",0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","cd461f97fea3eb247657aaf6ea054a4ff990ac82",0,0,17,0,0,0,0,208,0,0,12,0,14,218,0,0,0
"1147","cdb8c386618a0c01b63ae64132878fd6ac0cdcbe",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","cdffdeed24846ab0fa0610d9f5c119df862c22d2",5679,15,122,0,0,0,89,57,0,9,120,11,0,51,650,0,9
"1149","ce18b0b94dab6d174fe316b2bf2335b1e9d6419f",0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","ce213e276a68f4d89e1af6d87e07e249f66c419c",0,0,0,0,159,0,0,0,0,0,0,0,0,0,692,0,0
"1151","ce3d9344f2d555f0c3ee9b58f6fdf483b88e66f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","ce727816c673d819552f1acf79236fc5e4178ce7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","cecf87e45358a65d17a2651e5e40757fe0c30eb9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
"1154","cedcb1af2b62e6d6afea91c34a7db2530337e833",144,0,0,0,346,0,0,44,0,0,0,0,0,0,0,0,0
"1155","cee5feca4600eb9cb1ac26bbb37f6f5e5bd9fb6a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","cef41db228729e82559d461d796ab51f9bcb371f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157","cf1c874aea5e323b6b74cff8288da6a9aa477d2c",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","cf20a5c3684c767dd7a47573041ed57b174d91b4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"1159","cf496cdc8ee1b73dd609292097b080a1e7c99174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0
"1160","cfe3015c15e691e3d5aac8901380edd1bc196218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1161","d050cae7a00fed2fb05cce678ee4ad3d3f79f34c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0
"1162","d05f027b18a2e1b13ac8f96825e68a527cdb0737",0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
"1163","d087bfc38fdc865d5f7c40af12a5e35e9a99ea2d",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164","d0fd14451df7bcb24b1a411c4592a8270f098db2",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"1165","d12c70df3aec8cd3f8f5140c83d10f6cda5e8c69",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"1166","d12d21529ea747226d0528d535ca34869054fa1c",0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0
"1167","d13171fc021d46acd16a9fca31d2d1aa8e64c7d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"1168","d171d9643c54546671b17cc8152687ae7765675a",0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0
"1169","d175c0e392394640ada8c8ac4aa5ba3f8f92dce6",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1170","d20139ff4203ffef9de04e9d1435249aff76c048",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
"1171","d27de110c44a311693de1521e54fa55d99b8e172",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1172","d2c57e05b205bb678612119becab766388e5d127",0,0,0,0,0,0,0,0,0,0,35,0,0,0,104,0,0
"1173","d2cfac82409025bfd1e14fa75921b4c92412930c",0,0,0,0,35,24,0,29,14,51,0,5,0,0,0,0,0
"1174","d333cf1224a8f6d614dcef5657ae6aad0bdef56e",0,0,0,0,193,0,0,165,0,0,0,0,0,0,0,0,0
"1175","d346f616e95e4b6a90ab2896e9df69eb5212bfdd",0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0
"1176","d353af12d7855abf2c40df949c4c1e86640ba56a",0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
"1177","d377275017cc8aaf059291afa59a914c9a7d97c3",192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","d397f6aeba5625229c1e0c143454aa0b669b5f99",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
"1179","d39a64f1e635c428be3312706b6026463ffd6e49",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","d3a6ecbe4e88953fc44f3a2ddf6ec9bf08d6cc12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
"1181","d3deb4e49f0be4e52b66043fce9502ff092bccc3",139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","d44c95d1aa6d7e112bbee3fea40756619009c71f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","d474093452034412d0554164477475c9ed22de39",0,0,0,0,421,494,0,0,0,0,0,0,0,0,0,0,0
"1184","d493c8a286765d916c2ab80b1c53609cfdce3a57",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"1185","d49ff3c92a4867805e71ed198d8b8726895f82af",0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
"1186","d4b24a2b37f6b027ab63d1a04528ee4d93a50b78",0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0
"1187","d4d5239c91ef7586941eebc6f6ed305cb32f796d",0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","d533075b7929cfb022b0131f4c9c0374c1c3d8c6",0,0,0,0,0,0,0,0,0,0,64,0,410,0,0,0,0
"1189","d535f2b3d6c9c2db7534b66628185ca4cd640d01",0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0
"1190","d661d9420e7b00631d965010df81299d0e00f451",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"1191","d6781343d98188419eb6622b96219f634d47cda3",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"1192","d6a7f93a5357adbce9373bd4b74f7ebc00494aec",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","d6c85a1d78044a18dd1b3c66030917c9f0e81e59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"1194","d6ed410514f89308aab0972285470b9d0730b6de",0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0
"1195","d7068805ebba013181befae640d399587510c069",0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0
"1196","d7152b3149169db5211ab993c32bcf898c9e0d52",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1197","d7851c0dbde411ddbff216507e03a046eac35be2",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"1198","d7e42c6546e9548afad211e041d38a99aa260f52",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1199","d7ed0d514bf55345c3fdf210c5d9f58c343e45c3",0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0
"1200","d816feed19112087fb7f409331fa0d67db8f773f",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"1201","d838bc80036d7e0848d2c5f1ba045e9ed6816757",0,0,0,0,0,0,0,0,0,0,0,0,37,111,0,0,0
"1202","d857ff8c6d50477243a5622ed21ee74b21549e22",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","d85e4c7461624a40a9d91170e3921ef56c52e005",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"1204","d867aae333a0d5639ea3dd6636da8bad96e8ecc6",0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
"1205","d8d1a5a4eb5a8994f242976600a4c7bb00f8f739",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"1206","d9005eda15fb581b4a0cc24e68f5e3d0698e5a3d",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"1207","d90374576c16d6a9ad4667fbc30a7ac6b501ddcb",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"1208","d968adb6fc50d3ea16042188f84f0ce897d3c9fb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"1209","d981cd6f0b7e68b6994c4123233c9bf3c0b8f63b",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"1210","d9831c75518f23ec13c818ff7dcde2461a5a5ad8",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1211","d9c67ae09d8130727c4c6e7fc5fc8cfc17153668",0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","da0ab68bbd8926490cbf1de307ba4bc5b4e0a542",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
"1213","da51faa5f68a048adfb36847e9b3fb132de255c7",0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
"1214","da658a6c52d6321a6226ffc6c81ac561f2e937d6",0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0
"1215","da7ab04e52ed39a0e92fa7ff44e9734282198ce8",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"1216","daa82d75f78ac8d5bb5259c9020511942c2ef050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217","dab09f310319888827057a26be04870cc6b99908",0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0
"1218","dabec5c8e3721be348236817cddd3c31eb1647ce",0,0,0,0,276,290,0,0,0,0,0,0,0,0,0,0,0
"1219","db4b6d492da229e88ce5c795266823b3c52382d7",0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0
"1220","db4cf82478207341648125aaf2d91110ae7f8dbe",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"1221","db4fca415c979bb2f27813230051357ea555e675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","db9174c3283fd89146bdbc67280ef09adc9ea520",0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0
"1223","dbd95065a6787486d688fdf5fdc905e08c92b3c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","dbebb3a0caaa40534ed89a0babaa6f48218802dd",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1225","dc0b0aa5b4087e48a3d1008927396acdb9aced35",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"1226","dc1946d5c2b5062a98db72ecb7b091fdedd94e13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0
"1227","dc3f29a32f63affaa991e70a290c7a0293829438",0,0,0,0,9,11,0,82,0,0,0,109,0,0,0,0,0
"1228","dc6fd56e3a5e624e5fb8c5352fc980230a43baa7",0,0,0,0,0,0,0,0,0,0,572,0,155,0,0,0,0
"1229","dcdcc36a2ce91bea11977cdc5f8261667c0d96a7",0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0
"1230","dd0d405cce0e591fe47ced8e90cb641e8cd624da",0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
"1231","dd1db3be8b451b44db2360a15898dd366da21419",0,0,0,0,0,0,0,0,0,37,0,65,0,0,0,0,17
"1232","dd7072b661c5b53f5177a820ab2c1ca431c1df7b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","dd94063b86ce8053a004def29f6e9cc3c7d788bf",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","dd96699b12af7a5d095c2995e205f76f57a6e3af",0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
"1235","ddabb5fdfcc8992ae115ecb2d4e35a2fd52d75f5",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"1236","ddf17c26553754b521d9da468f6e6dd0c34bd2a4",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"1237","de02abf88cee3aaf96d9fb52d510532b4588bf11",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","de0e128af2613df9ea75e309eccd6f29d30a1807",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
"1239","de6d51a625910993828734444c006ea560e38e36",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"1240","ded75311b0a6a24eb0d1b1218c4a17916c3e326b",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"1241","df0eb94af8b9173059854ddb4b0e94bbe8a204aa",0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
"1242","df1706c1c1caecd79942e2e42288be889fb3897a",0,0,0,0,0,0,0,0,0,0,0,0,54,193,0,0,0
"1243","df19db43e27113a0ba5c6f7ad897d56349573547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244","df5486459605d4e42752c91fd2002ad7d371345e",0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0
"1245","df61301d23182c34b2016bdc11cee3833edd90b9",0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0
"1246","df8d9090d1b9dd6f893247a4ecda3c1a79d744c6",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1247","df96d7fcc9b32a5ecc545e98cb3c9d98642d8567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0
"1248","df9e9ba4963eb69bc2f1eb18717ac9c52bba2539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"1249","dfd1a7b684bae687ae1e274f3d5bc7bfd0256cfa",0,0,0,0,0,0,0,0,0,43,0,186,151,0,0,0,0
"1250","dff6df8ff57c065357dee94d6b1ff0aa7c6a0edc",0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
"1251","e01f93ca2ee277a2bc78e4f8f0e3ee68b98bf1fc",0,0,59,8,0,0,0,0,0,0,37,0,88,52,0,33,0
"1252","e05f94c2b5740797fbd37da4d816660b035fee0f",0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
"1253","e092947a4834173761b12ef87a15ab7a72fd3b0a",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"1254","e09b485dd4d1bd133e7845d395237f38d661eb69",0,0,0,0,0,0,156,0,0,100,0,0,2467,0,0,0,0
"1255","e12ab5fa7096238f2de156035421df1686ba211d",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"1256","e199318c40876066960330bd9ea208fb7639a760",85,0,951,264,0,0,561,0,0,0,170,0,0,948,0,83,146
"1257","e230ffbc392e33122d3c4acd2156966410aa9ca0",0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
"1258","e254e33a5ce70445a89c326c686d0ca16778faa0",0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
