"","X","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"161",161,"seq_26_Calanoida.Metridia pacifica.e1993",1,6.29407753062619e-06,0.000175196488445615,0.00079176833848075,0.00337525168358382,0.00297720541603438,0.0238760989548972,0,"1-2mm","predicted C1.T8.H10_S3"
"162",162,"seq_11_Calanoida.Calanus helgolandicus.50ae1",1,2.56951401617591e-07,2.19181466426399e-05,0.000177732107563586,0.00336683028315868,0.0012083636540439,0.0297240198770536,0,"1-2mm","predicted C1.T8.H10_S3"
"163",163,"seq_24_Calanoida..bb435",1,7.62119657699893e-06,0.00015831367783936,0.000589526464126425,0.00270108873020506,0.00205649447339391,0.0187864339250715,0,"1-2mm","predicted C1.T8.H10_S3"
"164",164,"seq_25_Calanoida..e01f9",1,7.63422932158417e-07,4.28964473185716e-05,0.000274716960072487,0.00246467901878115,0.00143423301951564,0.0199809396563951,0,"1-2mm","predicted C1.T8.H10_S3"
"165",165,"seq_21_Calanoida.Calanus.9b9f6",1,1.16247869233883e-06,5.10260313071257e-05,0.000297778909456602,0.00219412202373862,0.00145204403122529,0.0174316110614132,0,"1-2mm","predicted C1.T8.H10_S3"
"166",166,"seq_4_Calanoida.Eucalanus californicus.247f0",1,2.03533468229035e-06,5.95523275696983e-05,0.000308229491501434,0.00202851652159674,0.00127710430752729,0.0151201062933402,0,"1-2mm","predicted C1.T8.H10_S3"
"167",167,"seq_13_Calanoida..562a6",1,2.24848415933138e-06,6.56694693175899e-05,0.000303036583539175,0.00199473121929838,0.00124808698674985,0.0151741533717355,0,"1-2mm","predicted C1.T8.H10_S3"
"168",168,"seq_28_Calanoida..ff62c",1,1.42795973808518e-06,5.2303885915981e-05,0.000256576166188999,0.00169412862428309,0.00112517793047123,0.0136284633217526,0,"1-2mm","predicted C1.T8.H10_S3"
"169",169,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",1,7.5613665867914e-07,3.13036649320469e-05,0.000173138822769951,0.00124155139534254,0.000823846098678051,0.00997410989444436,0,"1-2mm","predicted C1.T8.H10_S3"
"170",170,"seq_9_Euphausiacea..3907c",1,1.50393734605852e-08,1.41494227285219e-06,1.26000583107942e-05,0.00111970733748227,9.86368481758075e-05,0.00484909745221101,0,"1-2mm","predicted C1.T8.H10_S3"
"171",171,"seq_29_.NA.other",1,1.51491865440531e-06,4.38959795277623e-05,0.000203227523771317,0.00111198590391871,0.000784789064337042,0.00769376447958009,0,"1-2mm","predicted C1.T8.H10_S3"
"172",172,"seq_7_Calanoida.Calanus helgolandicus.341d3",1,9.45140249752825e-08,6.85220661067433e-06,5.05628169417676e-05,0.000787663463774801,0.000313532178365007,0.00689200692892792,0,"1-2mm","predicted C1.T8.H10_S3"
"173",173,"seq_1_Calanoida.Rhincalanus.1784e",1,3.65542622162849e-08,3.2309604062524e-06,2.72245864581545e-05,0.000655568904299054,0.000192286995744081,0.00518146811040607,0,"1-2mm","predicted C1.T8.H10_S3"
"174",174,"seq_12_Calanoida..5153f",1,1.01827901602612e-07,6.32031887584913e-06,4.12898983077206e-05,0.000618828654613523,0.000230993481149963,0.0046444690502432,0,"1-2mm","predicted C1.T8.H10_S3"
"175",175,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"176",176,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"177",177,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"178",178,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.407756653992395,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"179",179,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.376500936645886,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"180",180,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.373464373464373,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"181",181,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.07002457002457,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"182",182,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0491400491400491,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"183",183,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.0485827472898689,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"184",184,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.0481368821292776,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"185",185,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0.0223413076190769,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"186",186,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0152091254752852,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"187",187,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0138961397905598,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"188",188,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.00942965779467681,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"189",189,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.00786168350581949,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"190",190,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.00684826336639744,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"191",191,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.00614250614250614,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"192",192,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.00574271412339158,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"193",193,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.00532319391634981,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"194",194,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.00520529435248595,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"195",195,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.00380228136882129,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"196",196,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.00337806713140681,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"197",197,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.00258555133079848,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"198",198,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.00258555133079848,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"199",199,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.00242606639437398,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"200",200,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.00228136882129278,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"201",201,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.00201148542824678,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"202",202,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.00153548505973037,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"203",203,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.00152091254752852,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"204",204,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00142800110554924,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"205",205,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.00122850122850123,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"206",206,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.00091254752851711,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"207",207,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.000737032828670577,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"208",208,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0.000675613426281362,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"209",209,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0.000460645517919111,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"210",210,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.000456273764258555,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"211",211,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.000245677609556859,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"212",212,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.00012283880477843,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"213",213,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"214",214,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"215",215,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"216",216,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"217",217,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"218",218,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"219",219,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"220",220,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"221",221,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"222",222,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"223",223,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"224",224,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"225",225,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"226",226,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"227",227,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"228",228,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"229",229,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"230",230,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"231",231,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"232",232,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"233",233,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"234",234,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"235",235,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"236",236,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"237",237,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"238",238,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"239",239,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"240",240,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"241",241,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"242",242,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"243",243,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"244",244,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"245",245,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"246",246,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"247",247,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"248",248,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"249",249,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"250",250,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"251",251,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"252",252,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"253",253,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"254",254,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"255",255,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"256",256,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"257",257,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"258",258,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.2"
"259",259,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.3"
"260",260,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"261",261,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T8.H18_S3.1"
"262",262,"seq_6_Euphausiacea..2f9a3",1,0.000314528646458692,0.0192668125052897,0.12540303794064,0.26919331028217,0.461802503262424,0.955311676345108,0,"1-2mm","predicted C2.T8.H18_S3"
"263",263,"seq_19_Calanoida.Calanus helgolandicus.894f7",1,0.0024291484436421,0.0437228987319869,0.14565249029651,0.249146168485618,0.385119186104359,0.891594319197113,0,"1-2mm","predicted C2.T8.H18_S3"
"264",264,"seq_22_Calanoida.Pleuromamma.a32d2",1,0.00131778613311872,0.0254298411459569,0.0810584635726391,0.138150613652083,0.197399201755347,0.567578024202764,0,"1-2mm","predicted C2.T8.H18_S3"
"265",265,"seq_10_Calanoida.Metridia pacifica.3a466",1,0.000334042485295801,0.00722274455901428,0.0269492472149576,0.0837016245787151,0.0874554250836607,0.552075188865104,0,"1-2mm","predicted C2.T8.H18_S3"
"266",266,"seq_27_Calanoida.Pleuromamma.fa735",1,0.00048562341345472,0.00818494522833066,0.0292117137987275,0.0737854569721054,0.0862048054591594,0.428396573404646,0,"1-2mm","predicted C2.T8.H18_S3"
"267",267,"seq_15_Calanoida..6950a",1,0.000124202142928083,0.0046039617937395,0.021449171670626,0.0726561330008233,0.0785003125896274,0.476391885408268,0,"1-2mm","predicted C2.T8.H18_S3"
"268",268,"seq_20_Calanoida.Metridia pacifica.97d59",1,3.76045226644392e-05,0.00141957336845324,0.00690947197142121,0.0293710044747668,0.0272698089626425,0.214611577906971,0,"1-2mm","predicted C2.T8.H18_S3"
"269",269,"seq_3_Calanoida.Metridia pacifica.21ed1",1,3.74381338032451e-07,6.60251144173917e-05,0.0007227081146142,0.015956959852164,0.00598877639977887,0.146943580327604,0,"1-2mm","predicted C2.T8.H18_S3"
"270",270,"seq_8_Calanoida.Metridia pacifica.3855b",1,1.33018255806957e-05,0.000422224178205186,0.00215064120338999,0.0155097799722676,0.00986064745907306,0.134518282701406,0,"1-2mm","predicted C2.T8.H18_S3"
"271",271,"seq_16_Calanoida.Metridia pacifica.6b976",1,2.06278421425581e-06,0.000140218048288705,0.000969743524040611,0.0105458305533351,0.0058005134653172,0.0874059383815223,0,"1-2mm","predicted C2.T8.H18_S3"
"272",272,"seq_12_Calanoida..5153f",1,2.56463129566431e-07,3.59285935907629e-05,0.000330427369562777,0.00938262149036333,0.00258702368466777,0.092500387269888,0,"1-2mm","predicted C2.T8.H18_S3"
"273",273,"seq_24_Calanoida..bb435",1,5.57528083852492e-06,0.000189401957703002,0.000903899113735164,0.00523881101671641,0.00384640525695534,0.0389485661101491,0,"1-2mm","predicted C2.T8.H18_S3"
"274",274,"seq_9_Euphausiacea..3907c",1,1.89129990709619e-09,4.91145408750045e-07,7.8132734372532e-06,0.00393756999999543,9.75358692455519e-05,0.0153636328518001,0,"1-2mm","predicted C2.T8.H18_S3"
"275",275,"seq_18_Calanoida.Calanus helgolandicus.78f54",1,8.64678968103622e-07,4.54564620662344e-05,0.000261117491821,0.00343172990438045,0.00143660158615964,0.0284888508972369,0,"1-2mm","predicted C2.T8.H18_S3"
"276",276,"seq_28_Calanoida..ff62c",1,4.89493443870508e-07,3.66656445124005e-05,0.000243553253194539,0.00330232585435631,0.0014502332000801,0.0287344871305314,0,"1-2mm","predicted C2.T8.H18_S3"
"277",277,"seq_1_Calanoida.Rhincalanus.1784e",1,1.17690778991046e-08,3.1504320532052e-06,3.95789995654532e-05,0.00291202643617423,0.000426630676764758,0.0271517099642173,0,"1-2mm","predicted C2.T8.H18_S3"
"278",278,"seq_13_Calanoida..562a6",1,5.18866768929066e-07,3.17111034479602e-05,0.000205006362621864,0.00276933010704549,0.0011878953704448,0.0241672836019247,0,"1-2mm","predicted C2.T8.H18_S3"
"279",279,"seq_23_Calanoida.Metridia pacifica.b0c15",1,6.29920347901254e-06,0.000165436025659414,0.000700201335313238,0.00268684851676559,0.00241371602277592,0.017254037466361,0,"1-2mm","predicted C2.T8.H18_S3"
"280",280,"seq_4_Calanoida.Eucalanus californicus.247f0",1,4.95413876285606e-07,3.18583304544229e-05,0.000200843291926007,0.00228442563771354,0.00110506087382679,0.0183346398616649,0,"1-2mm","predicted C2.T8.H18_S3"
"281",281,"seq_2_Calanoida.Rhincalanus.1c13e",1,5.03559927263682e-11,4.45641394243733e-08,1.19902150580267e-06,0.00212442596109758,2.81939646676298e-05,0.00699010410562777,0,"1-2mm","predicted C2.T8.H18_S3"
"282",282,"seq_14_Calanoida.Calanus.5c28f",1,3.2887960529281e-06,7.26596003660173e-05,0.000280522336436964,0.00113848887855541,0.00101443894524771,0.00780232821872011,0,"1-2mm","predicted C2.T8.H18_S3"
"283",283,"seq_21_Calanoida.Calanus.9b9f6",1,6.48976410830186e-08,6.49877445063751e-06,4.96583590769677e-05,0.000898678558804102,0.000339055549812099,0.00846551523347523,0,"1-2mm","predicted C2.T8.H18_S3"
"284",284,"seq_7_Calanoida.Calanus helgolandicus.341d3",1,4.77331108329325e-09,8.58865987252776e-07,9.10937430623358e-06,0.000552230952018483,8.97709374146412e-05,0.00495268596582645,0,"1-2mm","predicted C2.T8.H18_S3"
"285",285,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",1,2.50398857009674e-08,2.24769085623236e-06,1.75930183922761e-05,0.00038365590553424,0.000126838222815328,0.00325272386531948,0,"1-2mm","predicted C2.T8.H18_S3"
"286",286,"seq_25_Calanoida..e01f9",1,8.55852425208231e-09,1.05113666753491e-06,9.45726134385196e-06,0.000293672610671143,7.41293048799305e-05,0.00244505790340424,0,"1-2mm","predicted C2.T8.H18_S3"
"287",287,"seq_5_Calanoida.Metridia pacifica.2cfd4",1,4.1355914722557e-08,2.38688122400502e-06,1.63125148397141e-05,0.00023591994817393,9.78961671963221e-05,0.00193271275958633,0,"1-2mm","predicted C2.T8.H18_S3"
"288",288,"seq_29_.NA.other",1,6.71714298468345e-08,3.72049358199272e-06,2.18882996809152e-05,0.000191681163675468,0.000108329065701782,0.00145710577221859,0,"1-2mm","predicted C2.T8.H18_S3"
"289",289,"seq_26_Calanoida.Metridia pacifica.e1993",1,1.60964340483162e-08,1.10957025423347e-06,8.12962537187616e-06,0.000167524727896139,5.42971664908528e-05,0.00135614081254155,0,"1-2mm","predicted C2.T8.H18_S3"
"290",290,"seq_11_Calanoida.Calanus helgolandicus.50ae1",1,1.48462348275041e-10,3.43811615072089e-08,4.50691793438369e-07,5.11505060146972e-05,4.86090782881508e-06,0.00030705038572468,0,"1-2mm","predicted C2.T8.H18_S3"
"291",291,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"292",292,"seq_29_.NA.other",NA,NA,NA,NA,0.5,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"293",293,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0.255953852492789,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"294",294,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.101462611390934,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"295",295,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.0760403790688092,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"296",296,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0747287872917474,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"297",297,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.0716292134831461,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"298",298,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.0634444013948082,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"299",299,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.0517725687717939,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"300",300,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.0453646477132262,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"301",301,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.0431518791166215,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"302",302,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.0358872530027121,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"303",303,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0.03463123197363,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"304",304,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0.0257107540173053,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"305",305,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.0233436652460287,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"306",306,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0.0197597830298334,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"307",307,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0.019386073341574,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"308",308,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.0125463535228677,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"309",309,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0.0084672435105068,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"310",310,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0.00782859497321796,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"311",311,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.00532739248353351,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"312",312,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0.00475896168108776,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"313",313,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.0046147507210548,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"314",314,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.00460092987214258,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"315",315,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0.00271212708252615,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"316",316,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0.0021793878341728,NA,NA,30,"1-2mm","C2.T9.H19_S3.3"
"317",317,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.00133910177173465,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"318",318,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0.000906468891635764,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"319",319,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0.000741656365883807,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"320",320,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.000597445405850845,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"321",321,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0.000473836011536877,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"322",322,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0.000329625051503914,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"323",323,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0.00030902348578492,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
"324",324,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C2.T9.H19_S3.2"
