,Hash,20C_AllPool.1,20C_AllPool.2,20C_AllPool.3,20C_Pooled-A1-A3.1,20C_Pooled-A1-A3.2,20C_Pooled-A1-A3.3,20C_Pooled-B3-B5.1,20C_Pooled-B3-B5.2,20C_Pooled-B3-B5.3,20C_Pooled-C5-C7.1,20C_Pooled-C5-C7.2,20C_Pooled-C5-C7.3,24C_AllPool.1,24C_AllPool.2,24C_AllPool.3,24C_Pooled-A1-A3.1,24C_Pooled-A1-A3.2,24C_Pooled-A1-A3.3,24C_Pooled-B3-B5.1,24C_Pooled-B3-B5.2,24C_Pooled-B3-B5.3,24C_Pooled-C5-C7.1,24C_Pooled-C5-C7.2,24C_Pooled-C5-C7.3,28C_AllPool.1,28C_AllPool.2,28C_AllPool.3,28C_Pooled-A1-A3.1,28C_Pooled-A1-A3.2,28C_Pooled-B3-B5.1,28C_Pooled-B3-B5.2,28C_Pooled-B3-B5.3,28C_Pooled-C5-C7.1,28C_Pooled-C5-C7.2,28C_Pooled-C5-C7.3,C1-T7-H9_S1.3,C1-T7-H9_S2.3,C1-T7-H9_S3.3,C1-T8-H10_S1.3,C1-T8-H10_S3.3,C2-T8-H18_S1.3,C2-T8-H18_S2.3,C2-T8-H18_S3.3,C2-T9-H19_S2.3,C2-T9-H19_S3.3,C3-T6-H25_S1.3,C3-T6-H25_S2.3,C3-T7-H26_S1.3,C3-T7-H26_S2.3,C3-T7-H26_S3.3,CT1-T1-H28_S1.3,CT1-T1-H28_S2.3,CT1-T1-H28_S3.3,CT1-T2-H29_S1.3,CT1-T2-H29_S2.3,CT1-T3-H30_S1.3,CT1-T4-H31_S1.3,CT1-T4-H31_S2.3,CT1-T4-H31_S3.3,CT1-T5-H32_S1.3,CT1-T5-H32_S2.3,CT1-T5-H32_S3.3,CT1-T6-H33_S1.3,CT1-T6-H33_S3.3,CT1-T7-H34_S1.3,CT1-T7-H34_S2.3,CT1-T7-H34_S3.3,CT1-T8-H35_S1.3,CT1-T8-H35_S2.4,CT2-T1-H36_S1.3,CT2-T1-H36_S3.3,CT2-T4-H39_S2.3,CT2-T4-H39_S3.3,CT2-T8-H43_S1.3,CT2-T8-H43_S2.3,CT2-T8-H43_S3.3
404,934a0d345f7b61bf074c74797badcf5439c9b385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,9359978565c3469eb8f6a5c41f99d9f664e9d78f,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,938c384ae59e9819b7455b0388a13928bd0f4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,93f7e0126cb4fcd4707b09f7d08f988d3019035d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,94a26078f4edb6b13f7d62699769e0f0896bb442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,953f575003c1e038640b89d2ec04ddae519ec438,0,0,0,0,0,0,46,25,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0
410,955dac0a627f4cc2429e40eee65a761c9782fb6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,95aef7494e82b5cc55d5a2007efec2f9efa3e526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,95c90e3c1708c4db46054bce539287f0636252e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,961cd5ce154310c7fd54468560aca8d35041c8c7,1558,1275,963,2698,2165,3318,2077,1607,704,242,456,248,365,442,416,2584,1526,964,1623,1199,1002,150,0,167,111,141,216,360,316,180,368,499,0,60,0,2708,0,0,69,0,1731,211,0,0,0,101,0,705,0,0,33,0,43,91,0,100,1889,0,0,1008,0,0,1316,0,138,0,0,43,0,403,0,0,0,49,0,0
414,96d47fcd19261c2c97eb1ae5ba3552e2c2bef6e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,970e1f71c82307b6b2b60564da90fba945c1bd02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,971d71ff274bf68463802e6c3ce1479a814b1f81,111,84,74,0,0,0,0,0,0,137,273,142,64,61,80,10,0,0,0,0,0,300,149,151,38,72,62,0,0,0,0,0,128,176,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,42,0,0,0,43
417,97579af49fb63e960479c4a6530d002b46621307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,977c05bd566fb6e862d82f7c6cce48ba8d19275a,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,97c0a0b78a9051b6b2e2cff07831849027a24086,7,5,0,0,0,3,3,0,0,4,6,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,97d5948bd4b4362b9bfcff8f47c1af49259ea0d2,359,333,318,865,726,1091,2044,1031,166,96,127,63,241,305,326,1177,688,692,2607,2212,2041,123,79,85,353,313,265,360,561,1590,1336,2524,77,73,40,277,141,417,0,0,332,1699,100,91,0,591,225,1784,0,0,1209,848,57,1925,642,334,1286,0,0,2947,486,57,2659,0,205,0,0,480,0,71,175,0,0,621,0,0
421,97eba237b82c30ea20f6265eafa44e2dcba9c3da,0,110,0,143,179,188,251,177,0,0,0,0,87,0,0,168,132,90,249,216,140,0,0,0,0,0,0,0,133,225,215,209,0,0,0,121,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,476,0,0,0,121,0,0,0,0,0,150,0,0,0,0,0
422,985a69c7764758b20290a269f89abd91f18c70af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
423,98f59f425219bcd0556aedc0b554b077703ec34d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,991def159efb281591b20a598e254f69ec9306d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,994f4e0d46a1bc86fc520d276f629df7f22e2f63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,99ba0382e7a698637a042caec0dcdd415f551b33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,457,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,99c0c2d5cbeaab332026839f3b5b3b1b02adee4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,9a113fa5c596109c74988430f66b713c5ab461ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,9a2f45f6bd9781d52b355893e422fceef3e600a1,0,0,3,16,0,0,0,0,0,0,0,0,4,0,0,17,11,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,9a5fd8bd9bf7bb9bf602cdf2ccc991c7b2c2c992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,9a70de23c085314e6ab43e55dcb56fce70587663,271,0,0,121,126,220,27,0,0,0,0,0,84,0,0,174,131,55,0,23,0,0,0,0,44,47,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1065,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,9b794f40c6740851dec55d9e0591d2220c74b689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,9b8f2fe55bde465d7bffd07e524093fb3b2fe5b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,9b9f6e13b644886afad8864d6601b2000dae17a0,123,100,87,14,17,32,15,10,28,118,257,129,61,82,83,27,14,18,14,11,8,224,132,145,62,49,81,8,0,6,5,7,94,95,57,45,0,9,0,0,0,37,16,0,482,0,0,1,0,0,0,0,15,0,0,0,1,0,0,2,22,0,0,0,30,33,0,142,0,0,16,0,269,0,0,65
435,9bd45390a47bd52c25f5292f92dfa9e3e733c219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,9c1f29a7bb544b3ebd2d985b47670334284c6050,380,340,295,315,215,346,0,0,0,126,212,99,172,219,236,417,215,180,0,0,0,140,177,120,79,91,101,0,76,0,0,0,35,0,23,595,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,53,0,0,0,0,115,0,0,0,0,0,0
437,9c8d7ea3ea4c3f974050561d3e47a30cd6f68ad0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,9de8b14e71e13f722818d66dd4f08c70f3ece201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,9e360534d43131c3dee71d5a8702253ddc702a29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,9e55b0378945014a80fd07ccb9cfb98032d0fdbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,9e5c3cfd6ddd6c86486a84fbffc8a702e134bd1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,9f4dd4f2831f8e4a90ff0d851578d302cb805b80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,a0511be0c547d5fdf5a447255f0adfc835330818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,a145a40787b04637744888e0e1580dd7b4dbbd1b,0,0,0,0,0,0,0,0,0,112,133,54,48,0,75,0,0,0,0,0,0,132,91,128,0,0,66,0,0,0,0,0,94,89,126,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,467,0,0,98
445,a16364072f1e7f9b32ea076812e589bfb35da645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,a19023e2938b2d4c19d5e2b8c4962e8bcd73177d,328,263,212,293,276,345,426,291,176,89,166,126,73,89,0,199,111,58,272,250,186,0,0,0,0,0,0,0,0,0,18,44,0,0,0,48,0,261,0,0,0,57,45,0,0,0,23,39,0,0,0,0,187,25,115,16,0,0,0,19,15,61,0,0,0,0,0,142,0,0,0,0,0,0,0,0
447,a192d8f4e2164c6c965a8d1dcc680958fb791c45,0,0,0,0,0,0,125,87,36,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,a1af8a67843260b420ef1581581af1bf3d0ab94b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,a1cead4a7af4d12d61e9628edbe0b465e61baa2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0
450,a1efee2c0c56cd918e11e67a3df06a945837fcb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,a200a5e36062c3f55c14ae2fa7529f542abf7271,66,31,30,0,0,31,0,0,0,0,54,0,53,0,29,0,0,0,0,0,0,72,0,34,46,0,0,0,0,0,0,0,82,69,73,19,0,15,0,0,0,0,0,62,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,96,0,7,103,120,0,0,78
452,a20e06335b56cb82d7fea9a2b91451d7e7739f83,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
453,a32d276e30f76e771318e8c516046bc05f72db69,287,208,194,366,284,408,857,450,123,0,55,26,122,140,168,505,239,222,1041,798,741,43,0,35,73,100,139,151,158,363,398,746,0,0,0,162,44,170,0,0,0,761,446,0,0,1274,182,1162,0,0,0,240,398,949,2571,1738,691,0,0,433,88,239,254,0,77,0,0,72,0,0,63,0,0,0,0,0
454,a335f60c56c031b97c3afd4f7fa2b857b4e29199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
455,a34cfac7e5cac202dcaf4085c44343244661bb60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,a35d49bfd5c40666d03a5b37e5b8937a8ede58c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
457,a39c66e670be6bb73b80c2280dc6374cc632d1c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,a3a0bb085c2b05e569eda2d327a2aa5e13e660b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,a438efa2defe32871f885e6921ab3a3f58905dc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,a4c887dbea4bd75438b10e29fc193a99bb9441f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,a526b17c343f9167a2d98d3e7316c85a21835d47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,a5579204e5a232558ca354fe1b797e9f4782b1f9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,a557e40029499bd9234f31086d7941e86d939a43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,a5eeb49d2bbef88ca10146124eaa5f47a2310c69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,a6cffc19b0d1fdb9faa5c83c6a9edba906dde82a,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,a6d6fd7e2ff9fdd926246f97869b2ebf7f084d36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,a744be4eb0c0588f24aca32bfc199b7a09bea66f,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,a760bb376aef3a083f3a3fa035569dd37c9d49d6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,a83f2374a032ceb8b120b908a1b88704e12b05d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,a884906383f29cb9637d008fea0a85cba5ed0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,48,44,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,124,0,0,26,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,a99881c140972fb361888aef8e684614e57075e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,a9a1742693e4f0f588250fa3220a50081bf910f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,a9c5ac5a4b21671382dfb4f29411d0f3204ea523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,78,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
